"CpGs","GSM1052046_5730053027_R06C02","GSM1051753_7800246044_R02C02","GSM1052111_5730192042_R04C02","GSM1052007_5771710059_R01C02","GSM1051948_5730504060_R06C02","GSM1052043_5730053027_R01C02","GSM1051566_7800246123_R06C01","GSM1051939_5730504060_R01C01","GSM1051533_7800246024_R03C02","GSM1051613_7800246188_R01C02","GSM1051547_7800246085_R05C02","GSM1052164_5730053030_R02C01","GSM1051860_7512560128_R05C02","GSM1051726_7800246040_R05C01","GSM1051827_7512560115_R01C01","GSM1051653_7800246043_R01C01","GSM1051787_7800246068_R03C02","GSM1051564_7800246123_R04C01","GSM1051557_7800246087_R03C02","GSM1051914_5730504013_R05C02","GSM1051623_7796814016_R01C02","GSM1051714_7800246034_R05C01","GSM1051645_7800246018_R05C01","GSM1051603_7800246140_R03C02","GSM1051617_7800246188_R06C02","GSM1051884_7766130166_R06C02","GSM1051612_7800246188_R06C01","GSM1051712_7800246034_R03C01","GSM1051996_5771710048_R05C02","GSM1052028_5730053011_R01C01","GSM1051571_7800246123_R05C02","GSM1051672_7800246054_R04C02","GSM1051888_5730192015_R06C01","GSM1051921_5730504014_R01C02","GSM1051812_7512560103_R03C02","GSM1051646_7800246018_R06C01","GSM1051808_7512560103_R05C01","GSM1052190_5730053041_R01C02","GSM1051574_7800246132_R02C01","GSM1051992_5771710048_R02C01","GSM1051804_7512560103_R01C01","GSM1052213_5730053048_R06C02","GSM1051527_7800246024_R03C01","GSM1051602_7800246140_R02C02","GSM1051747_7800246044_R02C01","GSM1051755_7800246044_R04C02","GSM1051851_7512560128_R01C01","GSM1052037_5730053011_R06C02","GSM1051989_5771710030_R03C02","GSM1051761_7800246046_R05C01"
"cg19122402",0.752250168922743,0.733442279834011,0.755132544016495,0.76699872723841,0.805938818127701,0.852652874449378,0.69941506637823,0.829369311501028,0.722119864507937,0.726085427845833,0.80138057092547,0.772845264074599,0.826802729474574,0.77650216448239,0.670575634665778,0.773737470022108,0.763409204803044,0.789806244388671,0.820213803119036,0.766867249309743,0.725661836534462,0.912267731000135,0.733528009933052,0.809576417216237,0.842169549938543,0.824215812033823,0.788263680138884,0.747086503421991,0.878340042421593,0.723231329489259,0.835922871503473,0.78099163759664,0.765807423786293,0.774054542508499,0.746837618360395,0.791948192262775,0.852489988081134,0.856396258691171,0.766809152577759,0.673553423067805,0.69597327634262,0.774487850951403,0.789358422803875,0.706496961589043,0.776391358008126,0.796936510937196,0.707496338789314,0.643543355990673,0.808950692868603,0.721006110545622
"cg05270082",0.907513951284346,0.863624297267971,0.880348566952524,0.929897394907757,0.932648920843682,0.8988784761326,0.822273949455276,0.965805489689193,0.867288188954419,0.912629498728113,0.875866458079762,0.88774883969295,0.887077824711495,0.912704130000193,0.869755818962787,0.898027746192041,0.870678322019139,0.879248990064221,0.895995199325016,0.88962195210648,0.910486292422641,0.908016745910216,0.898202156368654,0.906676637341555,0.917497185342928,0.917804649394783,0.900457139459931,0.893016920293587,0.932752651996991,0.829393103117074,0.884506735207507,0.848082700671892,0.922085231496003,0.96622737964329,0.881063839931628,0.920250446160197,0.902473633746621,0.909249997898246,0.900471755823408,0.909415290567222,0.91619821980079,0.894244665932619,0.891355636016555,0.868501482676933,0.887035351705054,0.892410084619533,0.935947981466711,0.828298143532665,0.923747005218132,0.881221327893704
"cg24966958",0.944505395966488,0.941039906526449,0.956170987204782,0.949002983614782,0.94459106762043,0.970772590863216,0.935335662625464,0.972559952768867,0.965134085269663,0.927433295885314,0.928942155984447,0.94804071815266,0.943536990419941,0.950428409999779,0.927492748128458,0.936413440334092,0.954616212379757,0.949661030803848,0.935353107120046,0.942424130988156,0.945698725438923,0.950650744988571,0.930456867754437,0.959086852849801,0.962299923290798,0.971826794263843,0.956723643646958,0.941797797387296,0.951583611921301,0.941629488194414,0.948634934197715,0.958410950283987,0.957192342589256,0.944331470149393,0.942737077092352,0.928736439806809,0.939354962473861,0.947271101460859,0.932451328617816,0.943989150877649,0.940100446230238,0.927832213263308,0.95781259825826,0.958850173076068,0.953099400535839,0.953179667371887,0.946035542676646,0.955249365946475,0.950801563456631,0.930428963544838
"cg26658039",0.806435096136266,0.947285842810626,0.853950539473825,0.895410441526389,0.851964318423949,0.815943511795151,0.903967127659091,0.898699978903802,0.957179516369516,0.874128579954492,0.942142029789376,0.864168760505341,0.888880120067332,0.922575182576217,0.922290214850333,0.927151616644455,0.951465370025216,0.917533554279303,0.932044947875059,0.90690143483578,0.912407237109922,0.903102606372521,0.940101677677452,0.95428639373355,0.92661799955429,0.914525954860486,0.944866473205102,0.94638274134812,0.824208071552384,0.903116020433014,0.89632408507692,0.885754900713718,0.850261291983917,0.896845866737988,0.89371745412171,0.926429026988272,0.913013499191617,0.938337029393209,0.911514259882278,0.920576752728731,0.933150789120933,0.911014275826862,0.935996522215975,0.938642860303399,0.969017792805349,0.90171170227132,0.950985606663738,0.736628492902886,0.853214941030955,0.953837404710827
"cg24000829",0.145339942475981,0.180285155967287,0.199784017278618,0.152009723066238,0.145795854517012,0.137752965806001,0.181267446694779,0.151211287603159,0.168009745127436,0.174963345667807,0.148357870894677,0.200292863054689,0.171210934719157,0.177805164976752,0.137327499158532,0.168291802094619,0.155422225059041,0.19056851585465,0.171340192320624,0.196184933721306,0.168301940843658,0.205610795454545,0.154164964100169,0.176948051948052,0.137928851753387,0.155187945295226,0.193389638890736,0.158804354511348,0.149792927683976,0.128879503423562,0.150769832985386,0.17114901060457,0.134514699959726,0.146797425681888,0.169705469845722,0.169589361391203,0.152504589562025,0.155577299412916,0.18706684551755,0.164209604437308,0.173179261061274,0.183525656764056,0.19431545236189,0.142483660130719,0.211741293532338,0.201071309005691,0.149911426040744,0.152565502183406,0.174613745338306,0.157267491589211
"cg26583725",0.974893369523071,0.979702137881336,0.971390956504127,0.988076869126105,0.981278119104059,0.973765586034913,0.973849060355971,0.984180721408347,0.975298759220081,0.98000260552371,0.985454955462848,0.981771291249047,0.975094428706327,0.98497104054324,0.991686460807601,0.982176613556576,0.9801736208345,0.977104178928782,0.975955877796369,0.983581272700134,0.986167853390919,0.989289094803966,0.980932784636488,0.977781004937554,0.966871557435938,0.980396160914846,0.974701507144255,0.970299655263856,0.976409585649554,0.971151906394997,0.98409837803456,0.976131863427165,0.987350744234229,0.987886164724975,0.996873241198174,0.975983989326217,0.980247487364202,0.98719447692222,0.996176834850035,0.981413271377571,0.987169811320755,0.959312622660476,0.967318878900053,0.965565550803716,0.98298250815298,0.984433238324929,0.980135081446166,0.961777353081701,0.96526182820395,0.976237886632152
"cg07148318",0.881447997416072,0.916972816208608,0.835604880655956,0.87090155887159,0.90545823734645,0.875981654717826,0.856061960642951,0.934564621156822,0.860069121414139,0.731820803278949,0.838452459741565,0.795698388122727,0.85880814565315,0.81757249054592,0.871529117544928,0.84075185477806,0.85109407691483,0.867633427651888,0.903719774230611,0.899784112318854,0.83134068217128,0.92032200140136,0.86340836454509,0.829589678217117,0.879331676053456,0.859001762501122,0.837593223620813,0.89872672684906,0.908415923302524,0.851968409037316,0.849360501765935,0.815816307327997,0.913887617132601,0.881038013465262,0.880522738127159,0.782915522293726,0.851425924854673,0.909444451251366,0.861286217033627,0.876272343633809,0.805831884918425,0.849330184765244,0.924561777301127,0.874141001919647,0.838947213537526,0.892541908920638,0.863355515429112,0.913992539867772,0.908898026053484,0.867250937493316
"cg11847459",0.0373359925249477,0.0442892988166932,0.0672879481946981,0.0486475191340638,0.0510804207125005,0.0317717272763925,0.0632892613475144,0.0512419639563245,0.045873989779568,0.0573922350547529,0.0361100568997074,0.042853345704057,0.041007886008526,0.0456730582638176,0.0345830953436957,0.0460463557770178,0.0499641857715174,0.0413292990452952,0.0480984285324716,0.0536176901905282,0.0468780862449559,0.0431215308622005,0.0551976141633129,0.0538635355677332,0.0462818436085548,0.0317193652179502,0.0515559757068365,0.0458865960157962,0.0535022024203138,0.0417185342180276,0.0509153109412288,0.0462436122316922,0.0517245395996984,0.0430500020163366,0.0317931635905146,0.048523868212347,0.0448309727256307,0.0449018351998368,0.049402586264046,0.0445118176191617,0.0440981206730592,0.0525985078830709,0.0503935130177549,0.0473905438283479,0.0441948700741607,0.0429217965484332,0.0401066638344994,0.0257181022997411,0.0670000897745778,0.0504774117944816
"cg17597787",0.034622248661511,0.049238578680203,0.0434581836839405,0.0336475818195754,0.0501088195667945,0.0210137832341643,0.0972061098221191,0.0431659792348172,0.0605705835233224,0.0398386283408976,0.0362426035502959,0.0740016402750615,0.0415409607797633,0.0399687743950039,0.0226760774891125,0.0203590022534773,0.0407388001047943,0.122487635483532,0.0354123975409836,0.0443105083989062,0.056595653109533,0.0242115323351386,0.0356187827575142,0.0527450319973055,0.0569904399725347,0.0242356241234222,0.0216749288049784,0.0351476690261167,0.0539125260339185,0.0289545421056509,0.0489997259523157,0.0308943089430894,0.0623652521428196,0.038536076326774,0.0319664191152728,0.0433547615488115,0.0336473755047106,0.0518185373484552,0.0492426815187122,0.0375767438420001,0.0187793427230047,0.0518716577540107,0.0301808247690907,0.0614719283342343,0.0469524447421299,0.0280975368238643,0.0247535596933187,0.0299128479055384,0.0561453172918141,0.0327007299270073
"cg19722720",0.067861301591409,0.0644063602054074,0.0742887960091681,0.0450721153846154,0.0492250352256716,0.053416634127294,0.0665482306621213,0.0526351673825595,0.0633371603520857,0.0557127141285557,0.073636564362994,0.0606337425064231,0.0476267529665588,0.059342665855143,0.0547139285188998,0.0594851977089228,0.0414111399127521,0.0706123807410694,0.0494899674924336,0.066038194275718,0.0767474652521319,0.0732500516208961,0.0746042182995296,0.0601204894105956,0.0550759479838269,0.0416448249752461,0.0532510331118899,0.0525502318392581,0.0551903114186851,0.0558427424840158,0.0784090346228144,0.0513898749385615,0.0534817295380676,0.0486141031164728,0.0655009233610342,0.0395068205666317,0.0712975358223016,0.058196669006445,0.0673647915203371,0.0523569738518474,0.070218441352462,0.0610942807307445,0.0675115480279521,0.0609782374488257,0.0611293168641291,0.0550856647148124,0.0393198724760893,0.0510895072075092,0.0473064298127052,0.0637952252030519
"cg18497291",0.778054826434244,0.714088160577506,0.808869358941041,0.85062736678586,0.848349308402727,0.771253265616716,0.764137392177623,0.852102537607221,0.751595910789321,0.761434800006093,0.728470935659502,0.826772678709267,0.759339974593104,0.730004114795848,0.699597956569897,0.704805169217846,0.770760013455901,0.763167231828041,0.746406065276045,0.815637150226112,0.754075406989742,0.772190174372686,0.775024575132734,0.752457513645069,0.840005192786615,0.821358604385948,0.778016004950691,0.771963675464266,0.843808472279492,0.75356460779437,0.751009101562257,0.733498137986018,0.830620280642349,0.790996806388534,0.774839866986152,0.783399622154336,0.809249502321278,0.828913942484365,0.70866555764106,0.83094843925261,0.752054069837246,0.8564304892188,0.76477213459117,0.784286476748253,0.73863666886396,0.725853478306131,0.759975995056776,0.732709787967483,0.808369189482755,0.783206315324541
"cg19496978",0.073173830100587,0.136924790976129,0.0950546698617595,0.107040226699879,0.0953754241139863,0.0428536990149444,0.0951292132718765,0.109745735483848,0.131131989487203,0.146589307180418,0.109734292307646,0.0582814050396916,0.114023245902553,0.114068390999544,0.137931145486403,0.113547200689876,0.0855707675372078,0.121350435315808,0.114594719436851,0.0708468856499067,0.114514329421072,0.19445055822418,0.134695850540863,0.104276664060533,0.0531717974070147,0.139059979079161,0.121171965068935,0.0946209600484594,0.0795234981353649,0.114695322595774,0.0945143592730273,0.274033871076188,0.0693620082595097,0.0852725223423482,0.0911501370948116,0.0924790226858193,0.200643264657789,0.101946798659488,0.139891967511866,0.124092925743163,0.15649435426863,0.110524739682195,0.0944174744631675,0.0926663046793977,0.0724496698046041,0.0990542317593368,0.066644389576812,0.0806990206026891,0.0565508132077792,0.168931800538903
"cg04434568",0.0382362481739647,0.0355886315799114,0.0383592105248873,0.0230318326976385,0.0401724828569984,0.0239140739499878,0.0442739346539539,0.0286876542017273,0.0285384523287245,0.0348430167299324,0.0333895954344348,0.0434511853414116,0.0299111736047558,0.0359483462466788,0.0301684625375526,0.038130274090093,0.0252777918668573,0.0376507783973965,0.0313475312034542,0.0460819758267256,0.0319468712040166,0.0484674343867414,0.0353199057069173,0.0386997225239076,0.0363143621283173,0.0286928343923853,0.0344244416000607,0.0338393210718807,0.038488014946667,0.0269133921310227,0.0363769262333586,0.0348950768426328,0.0333587253398036,0.0300068719315569,0.0244702781981874,0.036086802639557,0.0375046654482532,0.0396169212742182,0.0314113635883494,0.0406546913829819,0.0274516827248737,0.0457764548856077,0.0364548302673888,0.0294320561771875,0.0357362129501353,0.0415779800021161,0.0374984167117043,0.0237020666658937,0.0496128979506477,0.0386024359964894
"cg08182826",0.933077300807005,0.81373753793725,0.880022381005866,0.882120847830793,0.861971576768826,0.901035701899564,0.87692402277749,0.831645237644994,0.876088309187875,0.805207814956974,0.872129683346855,0.818615096040151,0.888514886732392,0.811736531577127,0.850663166134371,0.850335457284666,0.869805465941568,0.85205901301528,0.882956226875062,0.899102307476113,0.82449866686219,0.89095168566293,0.859690335609153,0.854130736681406,0.857320655174822,0.890052876896648,0.863765792130586,0.834926767131405,0.863998261953894,0.890998207434812,0.844422198218977,0.818384604463395,0.876918101164474,0.828533988406062,0.8491350800272,0.804684066138609,0.860115745315392,0.856941428520844,0.82781568797825,0.868490362266468,0.862704121535023,0.87884293714392,0.838820442361658,0.843928934654883,0.832263151198753,0.831417058740433,0.818057983204091,0.915053664826782,0.824177578094725,0.852445928926334
"cg06456464",0.0398474148151967,0.0531761428642491,0.0490432991324328,0.0373028045574058,0.0388840883841501,0.0610006451991319,0.0499411962365591,0.0280281323261266,0.0333692142088267,0.0498923573735199,0.0381312763789841,0.0357273950813655,0.047018674755901,0.0362369337979094,0.0408631293651621,0.0507418679855431,0.0467584755455918,0.0375118067737147,0.0234666129519589,0.0475169703465523,0.0336225128404333,0.0399006306134149,0.0413154507328821,0.0602349826245242,0.0382972985121589,0.0651992198383951,0.0372454891574243,0.0372547462070061,0.0417330760842211,0.037264175458656,0.0512269389217267,0.052109280835677,0.0452850293020778,0.0347430406852248,0.0297627817887137,0.0431892315950287,0.0176302570668768,0.0350502341228349,0.0422595393752938,0.0617278343023256,0.0369214768590744,0.0380120410813363,0.026376451813104,0.0421295325927479,0.0334200610084335,0.0449778900821226,0.0388128981284875,0.0364187357116274,0.0351339285714286,0.027698446852627
"cg01370437",0.709350237717908,0.6656765338523,0.704773869346734,0.765580823601721,0.732083609820836,0.666712879523083,0.700796261035139,0.817159643435981,0.745311489545161,0.678389686757888,0.715405723245786,0.735358122811997,0.68604894373562,0.604245174190571,0.729751968966733,0.704378395653563,0.704107597237368,0.631602668108888,0.683694965241205,0.769013472403303,0.730994152046784,0.708886047626658,0.765967550455085,0.604775877769908,0.720237072667926,0.74190800681431,0.791173391318354,0.728184304300986,0.789388794567063,0.70357873210634,0.751257912676514,0.677806483873656,0.810133104336625,0.784647827920709,0.704760011924873,0.805705474171164,0.722419577659364,0.75512405609493,0.715141829804235,0.810434626436782,0.731297185998627,0.765694012019405,0.753130077415655,0.705030582948446,0.698688763431069,0.66220600162206,0.686221317960891,0.626136213937558,0.830844043070511,0.736152991588637
"cg19704039",0.0705348133198789,0.0539875929134298,0.0733175571885249,0.0549853828450582,0.0552255315662256,0.0674906807926231,0.0751435396672394,0.0648645350256285,0.0837907471715022,0.0627340162486754,0.076692311414332,0.0848602673147023,0.0575342465753425,0.0738158427421169,0.067859021567596,0.0804151322397054,0.0619181155356141,0.0738005575390033,0.0824669698938705,0.0699291524534243,0.0716117330664832,0.0805875174337517,0.0769665567593029,0.0658205430932704,0.0641243417700017,0.0550933441558442,0.0697570205138419,0.0617894216510133,0.0524492349148301,0.0592206790123457,0.0748414959110539,0.0672047970479705,0.062510703887652,0.0579602452164221,0.0657292712866867,0.0687888045727801,0.0630029261155816,0.0522634212920837,0.070843546362169,0.0519422114790039,0.0524199140202468,0.0614980819705229,0.082604077090394,0.0693710993759001,0.0689804503835684,0.0667831295233342,0.0525446343477985,0.0473267326732673,0.0682022844684582,0.069578840659847
"cg06602478",0.972283685939773,0.983469518320407,0.954518182405792,0.977433925132166,0.976968827159708,0.967561498893515,0.952224728092254,0.990468076442494,0.983869891950384,0.948960300481695,0.970210913816317,0.993004476752149,0.949405096966275,0.967205062080342,0.981371169765538,0.956702865545487,0.972352827495174,0.970702808590696,0.973573158770085,0.949929698216012,0.970952993242663,0.981606105083274,0.984073281960977,0.97924665211481,0.85371615755101,0.96247415638702,0.966625151467812,0.986959071060532,0.973148007862164,0.945208740531464,0.952793259604015,0.967944664122177,0.959952686686026,0.985206152766065,0.974573323145503,0.942477750487503,0.960030049157636,0.959019479207651,0.986660997895913,0.966930530058389,0.952364999275406,0.947609462108545,0.975586028693248,0.968335526041763,0.947871290572986,0.957649599198147,0.97120025194891,0.966759150959666,0.957393188769953,0.98269767565776
"cg08912922",0.0441668022652231,0.0817483994465829,0.0795005334024877,0.0575212381696776,0.0633974688653426,0.0450993791384175,0.0772427672406202,0.0528611602351338,0.108906202802139,0.0528631308111029,0.0757249760197529,0.0739272726005102,0.0731779294580229,0.0747361074796661,0.0751973684051395,0.0788168024216134,0.0814924626678007,0.079127666405556,0.0877929903231943,0.0677745489483845,0.0820492868905427,0.0742322507491266,0.0646606467526275,0.0692014105190104,0.0524993367113183,0.0550821222867024,0.062325048081284,0.0600914573654254,0.0639051983435588,0.0631221412697225,0.0786334495831875,0.0589856102031391,0.0842722087628152,0.0567971386035457,0.0735385533163551,0.0448222923731973,0.0698588898159772,0.054075051119668,0.0626004637155904,0.0788544605339752,0.0565829206123208,0.0658552508429809,0.0591560415451279,0.0721444328461579,0.0699307299317674,0.0852106658990787,0.061271900160017,0.0373998087332041,0.0711477741793491,0.0792568092711078
"cg04648814",0.0629726630465633,0.0472809494746449,0.0764957180168306,0.0411180468072009,0.0613012279107183,0.0437611875946695,0.0529349807103116,0.0554169971393875,0.0520491148989332,0.0473040323726436,0.0408394537301935,0.0595036987873028,0.0599106163072393,0.0604441561328082,0.0451746662963634,0.0550746906774253,0.0597696170674165,0.0477510647249821,0.0452682874415994,0.0674806566607002,0.0481870186884246,0.0582042547600508,0.0667375423039813,0.0614203974125421,0.0778652202620711,0.0811432049872677,0.0525968340185259,0.0613353571994156,0.0733140871192746,0.045564130466648,0.0468797876102303,0.066365991780563,0.0595629451677625,0.0556652010953076,0.053674950445604,0.0449894629420307,0.0629882493721162,0.0734321480441242,0.0497611863520144,0.0697985756268269,0.0466742770493856,0.0594089618314031,0.0448959298606103,0.0494162882520004,0.0506721157948625,0.0564736384683098,0.0547090978742867,0.0464855443482838,0.104322705747677,0.0559272211613507
"cg27113009",0.0524687978979637,0.0342280731749017,0.0327807831654176,0.0371555200106635,0.0323094142519587,0.0309712658705947,0.0328947368421053,0.0331567090776406,0.0264320128479657,0.0299592675777532,0.0211340921710161,0.0420273348519362,0.0284383217103007,0.0387068396745107,0.0281644193127447,0.0287242742265231,0.0398240469208211,0.0268106614761561,0.0251660516605166,0.0477544358447849,0.036758444507522,0.0315273546165055,0.0387641527537901,0.0455104983645764,0.0339699171877641,0.0203625805010609,0.0242762449719563,0.0252499138228197,0.0333324979323826,0.0375331956329301,0.0289426668832223,0.028707095373762,0.0493083944671557,0.0330702623254625,0.0429184549356223,0.0262930288877357,0.0427881086371422,0.0428632141339324,0.0338987899419287,0.028964684922847,0.0304806991988347,0.0346009641135512,0.0340970169309325,0.0344530267648644,0.0475047829047634,0.0340468323516736,0.0287602020987174,0.0336663770634231,0.0455863355820296,0.0416453363366438
"cg14656657",0.914094359823831,0.794456885943594,0.927749890086079,0.903034811036655,0.918757434179277,0.935730543632921,0.895639786514333,0.933323240261467,0.928679533895369,0.680954594483643,0.867341501456333,0.743292190875073,0.911743042198297,0.869247120711574,0.79675155751806,0.941907952485958,0.893326755312714,0.904808559993624,0.859593498376766,0.878599632846141,0.94066267368928,0.93272668081995,0.932802636606477,0.914604284304727,0.887601254924468,0.915341936065016,0.896569989993085,0.924904680931262,0.886293511272466,0.913200427147971,0.872149163629778,0.893851954526215,0.927379421616997,0.925688386910563,0.894402208644537,0.913473703322124,0.884359744819365,0.902408332356131,0.908579698441736,0.896420076529517,0.862228009602199,0.873865776147102,0.93033880665542,0.936302649013367,0.927426394262571,0.865220748288603,0.899881508248801,0.941335354087378,0.910744651389476,0.847097876962633
"cg07691180",0.0380649596150541,0.030837383338351,0.0452650775042334,0.0298351465627821,0.0349450909686937,0.0312668993658129,0.0396366926503341,0.0509434731222236,0.0491296244894722,0.029598510526567,0.0417749099136847,0.0489270677712889,0.0449929192797896,0.0381566757025701,0.0244138264442833,0.0379036435848731,0.0455899996129881,0.0452768969839982,0.0261504569190601,0.0611618586850561,0.0385057684460437,0.041648590021692,0.0348539037721844,0.0399557364739359,0.0477994428969359,0.0352965857240258,0.0306617775449625,0.0365048261847739,0.0383524117013991,0.030477540533357,0.0431996762553536,0.0463231651213816,0.0342212425748123,0.0319699106723084,0.0318625334599775,0.0488827825583918,0.0378154574132492,0.0381072991020032,0.0333404649835972,0.045531197301855,0.0221407624633431,0.0508232163645435,0.0304210181580001,0.0601311792930405,0.0354400962775449,0.0242154414160061,0.031046232804678,0.0337351450355667,0.0540868575763323,0.0376405863713918
"cg02720013",0.75613130423846,0.705984563785509,0.743232716650438,0.783478805998939,0.765392046075894,0.700717755383165,0.72874619850705,0.75954135276099,0.777717636445647,0.765673653390343,0.718046485214781,0.722657227644893,0.749261447562777,0.71201328776312,0.72651584499368,0.716776664222277,0.747953882285958,0.714094047580091,0.718729200869681,0.753835823401041,0.739870369699823,0.717209365364416,0.706865982965409,0.704582536944665,0.747985480943739,0.759643631110041,0.69692497769236,0.759465776293823,0.735148429110811,0.735020414168536,0.745421708506411,0.688485033598045,0.765541554679046,0.750524972207354,0.741697576123523,0.805867891830895,0.707256812085275,0.785609521015799,0.735196589294173,0.761471729700936,0.743856376777804,0.739873520350251,0.706895856030343,0.684948065902579,0.7033449246564,0.677991031390135,0.730837945008497,0.748783877692842,0.765313430585397,0.754457377380071
"cg05787035",0.904290229533212,0.760777825136831,0.903085796949513,0.875013418374012,0.807389989731328,0.941046707740901,0.861233541620539,0.87934139389184,0.879237944631249,0.827842765341595,0.829257580775687,0.922821455758987,0.853934137758387,0.823170502747223,0.840399891154084,0.867165284172713,0.844986584013695,0.884655040692173,0.880848118442971,0.903688628906849,0.860562245768219,0.851526568390195,0.869701765467903,0.86779055157943,0.853230439104173,0.899342525145608,0.880404208114515,0.79521045792436,0.919030657924168,0.885849406683932,0.862518892724785,0.865405295295902,0.885702773638853,0.87427477536021,0.868586504023465,0.890309352176356,0.862348313495025,0.89405285527761,0.844159004541481,0.861377507773261,0.83984908062455,0.861372796143176,0.859319766253152,0.864097874165933,0.844232347344162,0.828976390944117,0.840648537138099,0.930115063779034,0.797838137763888,0.918015798993973
"cg08380064",0.966865038329058,0.958838372277009,0.956375544310869,0.953288621176171,0.958335902076321,0.970625263755504,0.935460704928546,0.965003558077666,0.970388001030643,0.959897583839328,0.97294925817449,0.951513148590838,0.970112047584322,0.949835161896175,0.941386462924002,0.959548004268373,0.953995462280793,0.959973028573932,0.952934109164704,0.949772423272778,0.933535366028193,0.936574932561547,0.948769541126371,0.936013339923577,0.956423149054124,0.958748023604119,0.968245131793117,0.926240860119868,0.95828387679825,0.961462866589565,0.945651886138891,0.961916139961401,0.949257545689174,0.954912379682106,0.953645535447924,0.954424188610292,0.951243290712529,0.962756414294929,0.942178430042394,0.970495623358284,0.967561438536004,0.94854017482888,0.954232413699929,0.946156404001577,0.963640262834671,0.95085706128784,0.96498824491005,0.97233933706637,0.967804342421771,0.949540025344184
"cg23254302",0.563086961824613,0.648786529444723,0.569599322457704,0.551727166276347,0.595402400869816,0.561644846026185,0.521052100161551,0.534548893909936,0.500690262887355,0.304690895717008,0.467540473892999,0.457703170553936,0.564953810623557,0.498012620421729,0.46749226006192,0.509695135619816,0.56147364692189,0.465678821220247,0.468963155341191,0.511735728774268,0.54577255135457,0.550985031272693,0.556065008171418,0.525727267362955,0.489850779021286,0.487433003761776,0.556230407523511,0.543163085915204,0.474289580514208,0.356592031387404,0.55697714090754,0.588161095594198,0.510877275951762,0.514527503526093,0.525256132062515,0.656328433130154,0.544851089803912,0.548722044728435,0.569579769431015,0.55383722746647,0.482370615648761,0.497222723988439,0.442936590298289,0.5098234435152,0.52320640403542,0.484352738884795,0.473254457590402,0.433879384371491,0.452159147189925,0.534221061420222
"cg01099876",0.13007050168591,0.0646672914714152,0.0706145373248269,0.0405393496078259,0.0728287916489652,0.092192776015553,0.0728994352860647,0.0456402310184533,0.0554539914686167,0.0634460547504026,0.0592748896988298,0.0699926383147404,0.056422731265626,0.0818918452962473,0.0697227356746765,0.0721325225414133,0.0852511506904143,0.0560143828304961,0.0520466625250224,0.0534879592923496,0.0589695841092489,0.0602613878711653,0.0639097744360902,0.0600250976017847,0.0653668911733428,0.0629686810763123,0.076,0.0620361452608917,0.0589837186395504,0.0974568045039798,0.0830578272722,0.0659244706395983,0.0416715854090426,0.0601361307978387,0.0645670371895156,0.0549732909594969,0.0454782382069325,0.0506642803056378,0.0542118961467657,0.0651348153683293,0.0573218108300959,0.0819502074688797,0.0466248238760087,0.0597697644278417,0.0508780129531949,0.0523907304194779,0.0710738020286814,0.114136380211499,0.0671215074723847,0.0667237870836457
"cg26330365",0.859009256031115,0.729492667931949,0.810949088283828,0.763944357873662,0.784603331063443,0.873395375865847,0.784148640043433,0.765648729837119,0.858729703217601,0.455981247164229,0.712895198107075,0.617397902331107,0.824991203494127,0.801170441762573,0.784557062138983,0.720034513411316,0.736511415266431,0.742526788056905,0.831562921230475,0.772902850012203,0.767603078076964,0.806373208902882,0.899326810703219,0.772569408794249,0.785960940700942,0.829445472566808,0.721413947882786,0.807470608620806,0.772804132772138,0.733838197226888,0.766623032059083,0.74481886429365,0.680231345019564,0.850132595274786,0.796140477686999,0.890726790419191,0.776180167014075,0.598026727978519,0.711352191159255,0.754120649482361,0.766297697618822,0.789264511117288,0.734579010469302,0.612092230375575,0.629880010076556,0.727969304480361,0.741901293811036,0.865720526489836,0.699503221059691,0.773110736508039
"cg24335070",0.0730003004051675,0.0766521391808755,0.0682293953002193,0.028765082521654,0.0566501084275699,0.0792348796850316,0.0536292503988641,0.0408511520651291,0.0437228839656719,0.0401764234560818,0.0677389086372052,0.0556302401975904,0.0375219550132551,0.0290091611984273,0.0491720437739137,0.035355828414544,0.028333938928808,0.0383064076462203,0.0591824104598012,0.0650206172083448,0.0402153894650136,0.0359712983837744,0.0380729898968193,0.0576765301608153,0.0340704294600165,0.0497766497563531,0.0352577565005283,0.0187387307747174,0.0429173447202746,0.0747285614272285,0.0235784686620425,0.0782053457065606,0.0457280845288101,0.0250897211428371,0.0580846721047783,0.0341083925160413,0.0428666891984254,0.0626881827866272,0.0538310647285784,0.121284475622574,0.0442170688353126,0.0760468327719838,0.0369189288673014,0.0382771288372847,0.0290272265777538,0.0717983823832072,0.0553688866057839,0.126333003269762,0.0436688551487307,0.0508314023065363
